"id","UniProt"
4751,"Q13151"
4752,"Q8IXW5"
4753,"Q8N5L8"
4754,"Q9GZM3"
4755,"P52435"
4756,"P49247"
4757,"Q9BUI4"
4758,"P19388"
4759,"Q684P5"
4760,"Q96E16"
4761,"P19474"
4762,"Q8WZ75"
4763,"Q9GZN7"
4764,"P35398"
4765,"Q9BT43"
4766,"Q9Y2J0"
4767,"Q9Y535"
4768,"Q9Y4G8"
4769,"Q8TEU7"
4770,"P78346"
4771,"Q9NYK5"
4772,"Q9Y4L5"
4773,"Q96D59"
4774,"M0QZC1"
4775,"Q8N7X1"
4776,"O00237"
4777,"P04843"
4778,"P0DPB5"
4779,"Q9Y6S9"
4780,"Q9H1A7"
4781,"Q14683"
4782,"P00441"
4783,"Q5JTH9"
4784,"Q9NYV6"
4785,"P56182"
4786,"P08294"
4787,"Q9NQ39"
4788,"Q13464"
4789,"A6NIZ1"
4790,"Q9H6T3"
4791,"Q92753"
4792,"Q9GZS1"
4793,"P08922"
4794,"O95398"
4795,"Q9UHV5"
4796,"Q9BQI5"
4797,"P19387"
4798,"P0DPB6"
4799,"Q9BWH6"
4800,"Q92834"
4801,"Q96ES7"
4802,"P78345"
4803,"Q9NQG5"
4804,"O15160"
4805,"Q9NVU0"
4806,"Q8WZA2"
4807,"P47736"
4808,"O95707"
4809,"Q9NTJ3"
4810,"Q8IY18"
4811,"Q9Y3B9"
4812,"Q99611"
4813,"P35326"
4814,"Q9UBC9"
4815,"Q7Z699"
4816,"Q16385"
4817,"O60224"
4818,"O60225"
4819,"Q7RTT6"
4820,"Q7RTT5"
4821,"Q7RTT4"
4822,"B7Z8K6"
4823,"P0DPR3"
4824,"O00338"
4825,"Q8IZP2"
4826,"O75897"
4827,"Q9UEE5"
4828,"A0JD36"
4829,"Q9HBF5"
4830,"Q6IMI4"
4831,"P50225"
4832,"Q9NRC1"
4833,"Q9Y2H1"
4834,"P0CL83"
4835,"P0CL85"
4836,"Q9Y365"
4837,"Q9NY15"
4838,"Q8WVM7"
4839,"Q8N3U4"
4840,"Q96MF2"
4841,"Q92783"
4842,"Q9ULZ2"
4843,"P40763"
4844,"O00506"
4845,"Q86TL2"
4846,"Q9P289"
4847,"Q9BXU1"
4848,"Q86WV6"
4849,"Q6NZ63"
4850,"O94804"
4851,"Q13285"
4852,"Q9UBI4"
4853,"Q9UJZ1"
4854,"O75716"
4855,"P27105"
4856,"P20396"
4857,"Q13033"
4858,"Q9NRL3"
4859,"Q8N801"
4860,"O95772"
4861,"P46977"
4862,"Q8TCJ2"
4863,"P61764"
4864,"Q6P9F5"
4865,"Q6ZWJ1"
4866,"Q8IWZ5"
4867,"Q96BQ3"
4868,"Q96LD4"
4869,"P0CI25"
4870,"Q9BYV6"
4871,"Q9BRZ2"
4872,"Q8IWR1"
4873,"Q495X7"
4874,"Q6PJ69"
4875,"O15016"
4876,"Q6ZTA4"
4877,"Q9C037"
4878,"Q14669"
4879,"Q96FX7"
4880,"Q9UMX1"
4881,"Q8IX01"
4882,"Q06330"
4883,"P61956"
4884,"G2XKQ0"
4885,"Q15527"
4886,"P48595"
4887,"P61009"
4888,"A6NLX3"
4889,"A6NIY4"
4890,"O75830"
4891,"P22528"
4892,"Q8TCT8"
4893,"Q9HCB6"
4894,"Q5JU69"
4895,"P52788"
4896,"Q7Z5L4"
4897,"Q9H497"
4898,"Q9BUA3"
4899,"Q9BR10"
4900,"Q13813"
4901,"O15020"
4902,"A0A0U1RRN3"
4903,"Q537H7"
4904,"O00267"
4905,"Q8NCC5"
4906,"O43617"
4907,"Q5MJ09"
4908,"Q5MJ08"
4909,"Q5MJ07"
4910,"Q14140"
4911,"Q9UJW9"
4912,"P81877"
4913,"O60232"
4914,"A2A2V5"
4915,"P51649"
4916,"Q9BR01"
4917,"P59095"
4918,"Q9P2P6"
4919,"Q9UJ98"
4920,"Q96FJ0"
4921,"Q96PN7"
4922,"P42224"
4923,"Q9UGK3"
4924,"P52630"
4925,"P52823"
4926,"Q9NP99"
4927,"Q9UHE8"
4928,"Q8IWL8"
4929,"P02787"
4930,"Q9NZ72"
4931,"Q9H169"
4932,"P03986"
4933,"Q9P2F5"
4934,"Q9Y6Q2"
4935,"Q8WXE9"
4936,"Q5TH74"
4937,"Q8N7X2"
4938,"O60858"
4939,"A6NGW2"
4940,"Q7RTU9"
4941,"P36406"
4942,"Q14258"
4943,"Q69YW2"
4944,"P14373"
4945,"Q9BZY9"
4946,"O43752"
4947,"O15400"
4948,"Q9UNK0"
4949,"O94972"
4950,"O00635"
4951,"Q9HCM9"
4952,"Q8NFX7"
4953,"Q7Z4K8"
4954,"Q8IWZ4"
4955,"Q86XT4"
4956,"Q9BSJ1"
4957,"Q96A61"
4958,"Q9BYV2"
4959,"Q8NBK3"
4960,"Q9UH99"
4961,"O75683"
4962,"Q5VX71"
4963,"Q496J9"
4964,"Q8N300"
4965,"Q4LDE5"
4966,"O95425"
4967,"Q8NHG7"
4968,"Q8N434"
4969,"Q8N4V2"
4970,"Q7Z4N2"
4971,"O94759"
4972,"Q9HCF6"
4973,"Q8TD43"
4974,"Q9NZQ8"
4975,"Q9BX84"
4976,"Q96QT4"
4977,"Q6ZW31"
4978,"Q6ZMY3"
4979,"Q8IUH8"
4980,"Q96N96"
4981,"Q8TB22"
4982,"Q9BXN6"
4983,"Q8NFR3"
4984,"P11277"
4985,"Q8IUR0"
4986,"O15270"
4987,"Q9NUV7"
4988,"Q05066"
4989,"Q04837"
4990,"Q4KMQ1"
4991,"Q8TE77"
4992,"Q8WYL5"
4993,"P30872"
4994,"Q9BX59"
4995,"O15533"
4996,"O60507"
4997,"P51571"
4998,"P43307"
4999,"Q56UQ5"
5000,"Q9UPV9"
5001,"Q15035"
5002,"Q12931"
5003,"Q6PIZ9"
5004,"Q9NP77"
5005,"Q16384"
5006,"Q99909"
5007,"Q9Y2M2"
5008,"P0DMM9"
5009,"P0DMN0"
5010,"A0A075B706"
5011,"Q6IMI6"
5012,"Q9Y5Y6"
5013,"A0A1B0GX56"
5014,"A0JD37"
5015,"O60284"
5016,"Q06520"
5017,"O00204"
5018,"Q86UX6"
5019,"P51692"
5020,"Q9Y3M8"
5021,"Q92502"
5022,"O95630"
5023,"P49675"
5024,"O95210"
5025,"Q14849"
5026,"Q96DR4"
5027,"P02808"
5028,"Q9NUL3"
5029,"Q15468"
5030,"Q13586"
5031,"Q9P246"
5032,"Q9BYT3"
5033,"Q9UEW8"
5034,"Q13188"
5035,"H3BQB6"
5036,"Q15831"
5037,"P49842"
5038,"P09430"
5039,"Q07283"
5040,"Q05952"
5041,"Q7Z7C7"
5042,"Q8N412"
5043,"Q7RTN6"
5044,"Q5VSL9"
5045,"Q9ULQ0"
5046,"P35270"
5047,"P22531"
5048,"Q9BUD6"
5049,"Q9BWG4"
5050,"Q9Y3C4"
5051,"Q9NQ55"
5052,"Q8WWF3"
5053,"Q14714"
5054,"A2VEC9"
5055,"P30874"
5056,"P32745"
5057,"P31391"
5058,"O60704"
5059,"P43308"
5060,"P35346"
5061,"Q6XPS3"
5062,"P56180"
5063,"O14836"
5064,"Q9Y2W1"
5065,"Q8N609"
5066,"Q6F5E7"
5067,"A6NCK2"
5068,"A6NDI0"
5069,"P0CI26"
5070,"C9J1S8"
5071,"A6NMA1"
5072,"Q9BVS5"
5073,"A6NI03"
5074,"A6NLI5"
5075,"Q9H4I3"
5076,"Q15628"
5077,"Q13114"
5078,"Q9BUZ4"
5079,"Q9Y4K3"
5080,"Q6Q0C0"
5081,"Q9BWF2"
5082,"P01850"
5083,"A0A5B9"
5084,"Q7RTT3"
5085,"Q15532"
5086,"Q6ZNB5"
5087,"P50226"
5088,"O43704"
5089,"O14717"
5090,"Q13061"
5091,"P49888"
5092,"O94768"
5093,"O94864"
5094,"Q9NY57"
5095,"O43280"
5096,"Q8TBR4"
5097,"Q6ZMT1"
5098,"Q99469"
5099,"Q15005"
5100,"Q96P63"
5101,"A6NKU9"
5102,"Q96EA4"
5103,"P35237"
5104,"Q15513"
5105,"Q9H2S6"
5106,"Q9Y4P9"
5107,"Q9C093"
5108,"Q9NRA0"
5109,"Q96I25"
5110,"O14656"
5111,"O14657"
5112,"Q5BIV9"
5113,"Q9BYE4"
5114,"A0A1B0GTR4"
5115,"P09486"
5116,"Q8N9U9"
5117,"Q96BD6"
5118,"Q8NHS9"
5119,"Q96A44"
5120,"Q68D10"
5121,"Q7Z4G4"
5122,"Q9NUP7"
5123,"Q9NXH9"
5124,"Q8IZ69"
5125,"Q9BXA5"
5126,"Q32P41"
5127,"Q9UJA5"
5128,"Q8IWZ8"
5129,"Q8IWU6"
5130,"Q8IWU5"
5131,"Q6EEV6"
5132,"O94901"
5133,"Q8TAQ9"
5134,"O15260"
5135,"O60279"
5136,"Q92537"
5137,"Q9H0A9"
5138,"Q9H9C1"
5139,"Q8NBT2"
5140,"Q9UIV8"
5141,"Q9NUQ6"
5142,"Q14515"
5143,"Q8N2E6"
5144,"Q96L03"
5145,"Q9NZQ3"
5146,"Q99619"
5147,"Q8TCT6"
5148,"Q8IVW8"
5149,"Q6ZMD2"
5150,"Q9NS26"
5151,"Q969W0"
5152,"P02549"
5153,"Q8NEQ6"
5154,"O15269"
5155,"Q5VSR9"
5156,"Q7Z2R9"
5157,"Q9UHV2"
5158,"Q9NUC0"
5159,"Q9NZC2"
5160,"Q14765"
5161,"P42226"
5162,"Q9Y6E0"
5163,"Q8TDR2"
5164,"Q9NRP7"
5165,"Q15208"
5166,"Q93045"
5167,"Q8N2I9"
5168,"P03979"
5169,"Q13043"
5170,"Q8TAV4"
5171,"Q8NE28"
5172,"Q9UDY6"
5173,"Q96F44"
5174,"Q9C0K7"
5175,"Q15526"
5176,"Q6UWL2"
5177,"Q9UGT4"
5178,"Q96L08"
5179,"Q6PIF2"
5180,"P14868"
5181,"P49589"
5182,"Q2VWA4"
5183,"Q96K49"
5184,"Q1XH10"
5185,"Q8TDI8"
5186,"Q7Z5M5"
5187,"Q7Z404"
5188,"A8MWV9"
5189,"Q8WU79"
5190,"P62314"
5191,"Q2TAY7"
5192,"Q9P0T7"
5193,"Q9H3U7"
5194,"Q8TEV8"
5195,"Q8TAD8"
5196,"Q3KNW1"
5197,"Q9Y5W8"
5198,"P48594"
5199,"Q96RJ3"
5200,"Q309B1"
5201,"Q969Z4"
5202,"Q13595"
5203,"P62995"
5204,"P01848"
5205,"O14545"
5206,"Q13077"
5207,"Q12933"
5208,"O00463"
5209,"O60296"
5210,"Q15629"
5211,"P07204"
5212,"Q15633"
5213,"Q8IZU3"
5214,"Q5VT97"
5215,"Q9NZI7"
5216,"O95164"
5217,"Q6ZU65"
5218,"Q92995"
5219,"P54578"
5220,"Q8N205"
5221,"O43426"
5222,"O94782"
5223,"Q8TBG9"
5224,"Q9UK80"
5225,"Q16563"
5226,"A6NNY8"
5227,"Q9HBJ7"
5228,"Q70CQ3"
5229,"Q86T82"
5230,"Q9Y6I4"
5231,"Q70EL1"
5232,"P45974"
5233,"Q93009"
5234,"P40818"
5235,"Q5T4T6"
5236,"Q6PI48"
5237,"Q9HCS7"
5238,"P12081"
5239,"Q9NSE4"
5240,"P57105"
5241,"O95363"
5242,"Q15031"
5243,"P11441"
5244,"Q92797"
5245,"P56192"
5246,"P51784"
5247,"O75317"
5248,"Q9Y4E8"
5249,"O15061"
5250,"Q96I59"
5251,"Q8N3V7"
5252,"Q9UPT9"
5253,"Q9H987"
5254,"Q9UHP3"
5255,"Q7L3T8"
5256,"Q96RU2"
5257,"Q8NFA0"
5258,"Q9P2H5"
5259,"Q9P275"
5260,"P35125"
5261,"Q9UHD9"
5262,"Q8IYU4"
5263,"Q9Y4A5"
5264,"Q9BRA2"
5265,"O95881"
5266,"P42681"
5267,"P83876"
5268,"Q6A555"
5269,"C9JVI0"
5270,"Q01081"
5271,"Q6R6M4"
5272,"Q7Z3V4"
5273,"Q9BSL1"
5274,"Q7Z7E8"
5275,"P63279"
5276,"Q9Y5Z9"
5277,"P25874"
5278,"Q96IX5"
5279,"Q9BRU9"
5280,"Q9Y3A2"
5281,"P46939"
5282,"O95399"
5283,"Q9P2Y5"
5284,"Q9UI12"
5285,"Q99437"
5286,"O95670"
5287,"O14599"
5288,"Q96JH7"
5289,"P21796"
5290,"P11473"
5291,"P49765"
5292,"Q00341"
5293,"O14604"
5294,"P62328"
5295,"Q0WX57"
5296,"P0DN76"
5297,"Q7RTZ2"
5298,"P55089"
5299,"P67809"
5300,"Q2YD98"
5301,"Q08AM6"
5302,"P23763"
5303,"Q15836"
5304,"O75379"
5305,"P51809"
5306,"Q8TAA9"
5307,"Q9ULK5"
5308,"Q15904"
5309,"P38606"
5310,"P15313"
5311,"P21281"
5312,"C9J2P7"
5313,"Q53H54"
5314,"D6R901"
5315,"D6RBM5"
5316,"P26368"
5317,"Q9Y2X8"
5318,"Q96RP3"
5319,"Q8N6Y0"
5320,"O60763"
5321,"Q15853"
5322,"Q5TAP6"
5323,"Q969X6"
5324,"Q765I0"
5325,"Q9NYH9"
5326,"O14607"
5327,"P58557"
5328,"Q9Y2T7"
5329,"P16989"
5330,"Q6ZUG5"
5331,"Q1RN00"
5332,"Q0VG73"
5333,"Q9UBK9"
5334,"P37288"
5335,"Q9BTM9"
5336,"Q9BQ65"
5337,"Q68DE3"
5338,"O00507"
5339,"Q9Y5J1"
5340,"Q15849"
5341,"P11684"
5342,"Q8TED0"
5343,"Q6EMK4"
5344,"Q86V25"
5345,"Q9Y5K8"
5346,"P27449"
5347,"Q9Y277"
5348,"O15195"
5349,"Q8IWF7"
5350,"H0YL09"
5351,"A6NCW7"
5352,"Q15819"
5353,"A6NN06"
5354,"Q96LR5"
5355,"Q8NBM4"
5356,"P51668"
5357,"P41226"
5358,"Q8WVN8"
5359,"Q9C0C9"
5360,"Q13336"
5361,"O75691"
5362,"P35916"
5363,"O15240"
5364,"Q99990"
5365,"Q8N8G2"
5366,"Q14135"
5367,"P07947"
5368,"Q9P2U8"
5369,"Q8NDX2"
5370,"O95619"
5371,"Q8N1X5"
5372,"Q6UWF5"
5373,"Q6ZS52"
5374,"A6NL46"
5375,"Q6RSH7"
5376,"P40337"
5377,"Q9H598"
5378,"P18206"
5379,"Q7Z5H5"
5380,"Q96AW1"
5381,"P59090"
5382,"Q86VQ3"
5383,"Q8N3L3"
5384,"Q86XW9"
5385,"O43914"
5386,"Q9NV66"
5387,"A2RUC4"
5388,"A6NCW0"
5389,"P51965"
5390,"Q05086"
5391,"O14933"
5392,"Q9BRT2"
5393,"P07911"
5394,"Q86UX7"
5395,"Q3KQV9"
5396,"Q9Y385"
5397,"Q969M7"
5398,"P68036"
5399,"A0A1B0GUS4"
5400,"P49459"
5401,"Q5VVX9"
5402,"Q96HZ7"
5403,"Q96BW1"
5404,"Q9NRH1"
5405,"Q8N2B8"
5406,"A8MTW9"
5407,"Q86TA4"
5408,"Q6BDS2"
5409,"Q8TCY9"
5410,"Q5DID0"
5411,"Q9NZ43"
5412,"P22415"
5413,"P40126"
5414,"D6RJB6"
5415,"D6RA61"
5416,"Q15695"
5417,"Q5XG85"
5418,"Q8TB05"
5419,"P61077"
5420,"Q6UW78"
5421,"P46937"
5422,"Q6UY13"
5423,"A8MUA0"
5424,"Q9Y6N9"
5425,"Q5T230"
5426,"Q9NUQ3"
5427,"P19971"
5428,"P07101"
5429,"O14530"
5430,"Q06418"
5431,"P29597"
5432,"P0C7I0"
5433,"C9JJH3"
5434,"O75643"
5435,"Q5VV11"
5436,"P60604"
5437,"Q15386"
5438,"O00762"
5439,"O94900"
5440,"Q86SZ2"
5441,"Q8WWH5"
5442,"Q8NET8"
5443,"Q9BZA5"
5444,"P04818"
5445,"C9JLJ4"
5446,"D6R9N7"
5447,"D6RCP7"
5448,"A6NIH7"
5449,"Q16222"
5450,"P62253"
5451,"Q8N2K1"
5452,"Q8WVY7"
5453,"A0AVT1"
5454,"Q7Z6J8"
5455,"Q14146"
5456,"Q16666"
5457,"Q9NZI8"
5458,"P46199"
5459,"P63241"
5460,"P48163"
5461,"P42679"
5462,"P01571"
5463,"P78344"
5464,"P05014"
5465,"P05000"
5466,"P01567"
5467,"P09914"
5468,"Q96LB3"
5469,"P01859"
5470,"P01871"
5471,"Q6K0P9"
5472,"P01591"
5473,"P0DOX7"
5474,"Q9UBC1"
5475,"P35225"
5476,"P24001"
5477,"P14778"
5478,"Q9HB29"
5479,"Q12906"
5480,"P0C7M6"
5481,"Q86VS3"
5482,"Q9NWZ3"
5483,"Q9UPP2"
5484,"P46940"
5485,"O14498"
5486,"A4D126"
5487,"Q9Y2N7"
5488,"P30511"
5489,"P17096"
5490,"P55795"
5491,"P0C7T4"
5492,"Q86YZ3"
5493,"Q9P2W1"
5494,"Q9H3N8"
5495,"Q9Y662"
5496,"P0DMV8"
5497,"P07900"
5498,"Q96RP7"
5499,"P01358"
5500,"Q4V321"
5501,"P43694"
5502,"Q9Y2F5"
5503,"Q659A1"
5504,"Q8WWN9"
5505,"Q9UPZ9"
5506,"P54105"
5507,"O60725"
5508,"O75144"
5509,"Q9Y6W8"
5510,"Q14197"
5511,"P41134"
5512,"Q14602"
5513,"Q02363"
5514,"Q02535"
5515,"P47928"
5516,"Q9NZ38"
5517,"P98153"
5518,"P14735"
5519,"Q9BX51"
5520,"B5MD39"
5521,"O75420"
5522,"Q02643"
5523,"Q7Z4J2"
5524,"O94923"
5525,"A2PYH4"
5526,"P60008"
5527,"Q93099"
5528,"Q9H422"
5529,"Q9BW72"
5530,"P13747"
5531,"O15347"
5532,"P52926"
5533,"P05114"
5534,"O75330"
5535,"P0CJ77"
5536,"P0CJ68"
5537,"Q9NSB8"
5538,"Q6UXD1"
5539,"Q8IWL3"
5540,"Q3SXM5"
5541,"Q6YN16"
5542,"Q9ULV5"
5543,"Q4G112"
5544,"P31273"
5545,"Q92826"
5546,"P17481"
5547,"O43364"
5548,"A0A0B4J1U7"
5549,"P31267"
5550,"P34913"
5551,"Q9H1B7"
5552,"O95256"
5553,"Q9H2X8"
5554,"P31269"
5555,"P35475"
5556,"P41091"
5557,"Q93033"
5558,"P0DOX4"
5559,"Q6UW32"
5560,"Q6UWQ7"
5561,"Q8NI17"
5562,"Q6EBC2"
5563,"C9JLW8"
5564,"Q71H61"
5565,"P05113"
5566,"P26951"
5567,"P01584"
5568,"Q9H0C8"
5569,"Q13418"
5570,"Q9NPH9"
5571,"Q9UHH9"
5572,"O75586"
5573,"O43513"
5574,"Q96G25"
5575,"Q9NWA0"
5576,"Q5VYS4"
5577,"P51617"
5578,"Q8IXL9"
5579,"P05198"
5580,"O14879"
5581,"P01834"
5582,"P13164"
5583,"Q8IVU1"
5584,"P01344"
5585,"Q6B9Z1"
5586,"Q86VF2"
5587,"P0DOX5"
5588,"Q15653"
5589,"Q14164"
5590,"O00221"
5591,"Q70UQ0"
5592,"O15111"
5593,"P40933"
5594,"P16871"
5595,"Q8TC05"
5596,"Q00987"
5597,"O15151"
5598,"Q9NU22"
5599,"P08183"
5600,"P21439"
5601,"Q8NDY4"
5602,"Q96HR3"
5603,"P23677"
5604,"Q9NPJ6"
5605,"Q96PC2"
5606,"Q5VY09"
5607,"O00425"
5608,"P20042"
5609,"A6NJ69"
5610,"A6NMD0"
5611,"Q14005"
5612,"P08887"
5613,"Q01638"
5614,"Q9HBE4"
5615,"Q9GZX6"
5616,"P05112"
5617,"Q14213"
5618,"O15225"
5619,"Q9UK53"
5620,"Q8WYH8"
5621,"P15260"
5622,"P38484"
5623,"Q9Y3C7"
5624,"Q9Y5U9"
5625,"Q5JSS6"
5626,"A0A087WXM9"
5627,"Q5JU85"
5628,"P20155"
5629,"Q9NQ38"
5630,"Q96CN7"
5631,"P83105"
5632,"A0A0A0MS14"
5633,"P31260"
5634,"P01766"
5635,"P14653"
5636,"P28358"
5637,"P31277"
5638,"P0DP04"
5639,"Q96N76"
5640,"A0A0J9YX35"
5641,"A0A0B4J2H0"
5642,"A0A0C4DH43"
5643,"P38567"
5644,"P52789"
5645,"Q6ZVW7"
5646,"Q96F46"
5647,"Q9NRM6"
5648,"Q8NAC3"
5649,"Q969J5"
5650,"Q92819"
5651,"Q6ZQW0"
5652,"Q2VIR3"
5653,"Q9P0M4"
5654,"Q86SU0"
5655,"Q9H293"
5656,"Q8NEV9"
5657,"Q27J81"
5658,"Q9H160"
5659,"Q9NXR8"
5660,"Q9UNL4"
5661,"Q53G44"
5662,"P23368"
5663,"Q8N5X7"
5664,"P23588"
5665,"Q01628"
5666,"P01566"
5667,"Q9H7X7"
5668,"P40305"
5669,"P01562"
5670,"Q9BW83"
5671,"Q9NWB7"
5672,"P01880"
5673,"Q8N9C0"
5674,"A1L1A6"
5675,"P01860"
5676,"Q9NSI5"
5677,"P0DOY2"
5678,"B9A064"
5679,"Q9H665"
5680,"Q14623"
5681,"Q8NI38"
5682,"Q9UKT9"
5683,"Q14116"
5684,"P20809"
5685,"P14784"
5686,"P30740"
5687,"Q16552"
5688,"P32927"
5689,"Q6UX52"
5690,"Q13007"
5691,"P01743"
5692,"P31249"
5693,"Q00444"
5694,"P31268"
5695,"Q9NX55"
5696,"Q92839"
5697,"Q9Y4L1"
5698,"Q5TF58"
5699,"P01574"
5700,"A6NNB3"
5701,"Q86WN2"
5702,"P01570"
5703,"Q96M15"
5704,"P05013"
5705,"P32881"
5706,"P01579"
5707,"Q5DX21"
5708,"P05019"
5709,"P0DOX8"
5710,"P0CG04"
5711,"A0M8Q6"
5712,"P25963"
5713,"O14920"
5714,"P01876"
5715,"Q6NXR0"
5716,"Q9UKS7"
5717,"Q9H2S9"
5718,"Q9H5V7"
5719,"P01589"
5720,"P01583"
5721,"Q12905"
5722,"O15409"
5723,"P41439"
5724,"P01100"
5725,"A8MTJ6"
5726,"O60548"
5727,"Q9NQT6"
5728,"A1L4K1"
5729,"Q6ZNA5"
5730,"P01225"
5731,"Q96A29"
5732,"Q9BT04"
5733,"P51114"
5734,"Q8NGA4"
5735,"Q9BYC5"
5736,"Q14332"
5737,"Q8N3F9"
5738,"O75084"
5739,"Q9H461"
5740,"O43826"
5741,"Q8TED4"
5742,"P0DPI2"
5743,"Q6NT46"
5744,"Q14376"
5745,"P51570"
5746,"Q9H4G4"
5747,"P15976"
5748,"Q96AC1"
5749,"P98174"
5750,"Q7Z6J4"
5751,"Q8N441"
5752,"P0C7X4"
5753,"P02679"
5754,"Q92914"
5755,"O15552"
5756,"P31513"
5757,"Q9Y5Y0"
5758,"Q01740"
5759,"Q53EP0"
5760,"Q05932"
5761,"P58012"
5762,"Q86XX4"
5763,"P02792"
5764,"Q5SZK8"
5765,"P98177"
5766,"P02794"
5767,"P42685"
5768,"Q9P2Q2"
5769,"Q9BXM9"
5770,"Q9BTY2"
5771,"Q8TAL6"
5772,"Q2V2M9"
5773,"Q5D862"
5774,"Q9NVK5"
5775,"Q5NUL3"
5776,"P02751"
5777,"Q8N6M3"
5778,"Q9GZV9"
5779,"Q8TC99"
5780,"Q9P278"
5781,"Q8IX07"
5782,"P55318"
5783,"A0AVI2"
5784,"Q12778"
5785,"O95876"
5786,"A6NGY1"
5787,"Q5CZC0"
5788,"Q9BZ67"
5789,"Q8N4E7"
5790,"A8MYZ6"
5791,"Q64ET8"
5792,"O94915"
5793,"Q7Z6J6"
5794,"Q9P0K9"
5795,"Q8WU20"
5796,"Q8N461"
5797,"Q6PCT2"
5798,"Q96IG2"
5799,"Q9Y231"
5800,"Q7L622"
5801,"O00144"
5802,"Q99999"
5803,"P06744"
5804,"Q9UQC2"
5805,"Q9H2C0"
5806,"Q14C86"
5807,"P47211"
5808,"Q92908"
5809,"A8MYX2"
5810,"Q9Y261"
5811,"O95684"
5812,"Q92949"
5813,"Q6ZUU3"
5814,"P14324"
5815,"Q9BTV5"
5816,"Q5SYB0"
5817,"Q8NA03"
5818,"P04066"
5819,"Q8IVP5"
5820,"Q96IV6"
5821,"Q11128"
5822,"P51116"
5823,"Q8N1E6"
5824,"Q8WXT5"
5825,"Q5VV16"
5826,"Q10981"
5827,"Q9NPG1"
5828,"Q9ULV1"
5829,"Q10472"
5830,"Q13069"
5831,"Q9H6D8"
5832,"Q8WW38"
5833,"Q9UPW0"
5834,"Q9UJU5"
5835,"P14207"
5836,"Q9BZS1"
5837,"Q01167"
5838,"P55316"
5839,"Q12948"
5840,"O75593"
5841,"A9Z1Z3"
5842,"Q96NE9"
5843,"Q13283"
5844,"Q5VWT5"
5845,"P06241"
5846,"Q8WWW8"
5847,"P63130"
5848,"Q96C23"
5849,"P05413"
5850,"Q9UK73"
5851,"Q5TA89"
5852,"A6NMB9"
5853,"Q9Y613"
5854,"Q14318"
5855,"Q8NFG4"
5856,"Q9UPI3"
5857,"Q8IVF7"
5858,"Q14315"
5859,"P15407"
5860,"Q12950"
5861,"O15353"
5862,"Q12841"
5863,"O95633"
5864,"Q5H9T9"
5865,"A2A2Y4"
5866,"Q9H334"
5867,"P55317"
5868,"Q13461"
5869,"P15328"
5870,"Q12946"
5871,"Q9P2B2"
5872,"O00409"
5873,"P21462"
5874,"Q5H8C1"
5875,"Q96QU4"
5876,"O14926"
5877,"Q9Y2L6"
5878,"P21217"
5879,"Q9UP38"
5880,"Q14802"
5881,"Q96N19"
5882,"Q96A11"
5883,"P24522"
5884,"Q06546"
5885,"A0A0B4J2D5"
5886,"P58107"
5887,"Q9UF33"
5888,"P16452"
5889,"Q15375"
5890,"Q52LR7"
5891,"P29323"
5892,"Q9C0D9"
5893,"Q9HCN4"
5894,"Q8N2X6"
5895,"Q52LJ0"
5896,"Q9NVI1"
5897,"Q9NVF7"
5898,"Q0JRZ9"
5899,"Q9UBX5"
5900,"Q9Y324"
5901,"Q13630"
5902,"Q92915"
5903,"B1AJZ9"
5904,"O43320"
5905,"O60258"
5906,"Q9C0D6"
5907,"Q9BXU8"
5908,"P49327"
5909,"A6NHQ2"
5910,"O14526"
5911,"Q6ZVX7"
5912,"P12034"
5913,"P10767"
5914,"Q9Y543"
5915,"Q02985"
5916,"Q9BYE0"
5917,"Q8TBJ5"
5918,"O14842"
5919,"P02675"
5920,"O43427"
5921,"Q14314"
5922,"Q9HCT0"
5923,"Q9Y3D6"
5924,"Q00688"
5925,"Q9Y680"
5926,"O75072"
5927,"Q9UIM3"
5928,"B3EWG6"
5929,"O43155"
5930,"P0C7T7"
5931,"O60774"
5932,"Q9HBA9"
5933,"P15408"
5934,"Q9C009"
5935,"Q08050"
5936,"Q99958"
5937,"Q0VG06"
5938,"Q9BYW1"
5939,"Q8TD20"
5940,"Q9NRM0"
5941,"Q9BX10"
5942,"P11169"
5943,"P48050"
5944,"O00180"
5945,"Q96T54"
5946,"Q9UBP9"
5947,"Q719H9"
5948,"Q9Y597"
5949,"Q15486"
5950,"Q7L273"
5951,"P22492"
5952,"Q75N03"
5953,"Q58FF6"
5954,"Q8TF76"
5955,"Q9UJM8"
5956,"P22830"
5957,"Q04756"
5958,"O75146"
5959,"Q96JK4"
5960,"Q9Y5L2"
5961,"Q01581"
5962,"Q8WW32"
5963,"Q8TB92"
5964,"P82970"
5965,"Q9UGU5"
5966,"Q95460"
5967,"Q92619"
5968,"P0DMP1"
5969,"P50135"
5970,"B2RXH8"
5971,"B7ZW38"
5972,"P14866"
5973,"Q9GZV7"
5974,"P00738"
5975,"Q9Y251"
5976,"Q7LGA3"
5977,"O75506"
5978,"Q58FG0"
5979,"P04553"
5980,"Q9BQS6"
5981,"P86397"
5982,"P42357"
5983,"A0A0B4J1Y9"
5984,"P31275"
5985,"P01824"
5986,"Q9GZZ0"
5987,"Q2M3T9"
5988,"A0A0G2JMI3"
5989,"Q16772"
5990,"Q8NEC7"
5991,"Q8NBJ5"
5992,"Q5T4B2"
5993,"P09211"
5994,"Q86UP8"
5995,"Q9NY64"
