id	name
Q86YC3	LRC33
Q86YH6	DLP1
Q86YR7	MF2L2
Q86YT5	S13A5
Q86YT6	MIB1
Q86YV9	HPS6
Q86YW0	PLCZ1
Q86YW9	MD12L
Q8BFQ3	OGR1
Q8BFQ6	DIRC2
Q8BFR4	GNS
Q8BFR5	EFTU
Q8BFU8	VGLU3
Q8BFW7	LPP
Q8BFZ1	TECRL
Q8BFZ6	IDI2
Q8BFZ9	ERLN2
Q8BG02	2ABG
Q8BG05	ROA3
Q8BG07	PLD4
Q8BG28	B3GL2
Q8BG36	DMRT2
Q8BG40	KTNB1
Q8BG51	MIRO1
Q8BG60	TXNIP
Q8BG89	ZN365
Q8BG93	NUD15
Q8BG99	PKNX2
Q8BGB2	TTC7A
Q8BGB8	COQ4
Q8BGC3	MOT12
Q8BGD4	SO4C1
Q8BGD5	CPT1C
Q8BGD8	COA6
Q8BGD9	IF4B
Q8BGE5	FANCM
Q8BGG0	ZNT8
Q8BGH2	SAM50
Q8BGH4	REEP1
Q8BGI3	INSI1
Q8BGI4	FA13A
Q8BGI5	PEX26
Q8BGL3	ST2A8
Q8BGM7	AAKG3
Q8BGN5	NPAL3
Q8BGP5	TM127
Q8BGQ1	SPE39
Q8BGQ4	POMT2
Q8BGQ7	SYAC
Q8BGS1	E41L5
Q8BGT0	OSTM1
Q8BGT1	FLRT3
Q8BGT5	ALAT2
Q8BGT9	GLT12
Q8BGU0	Q8BGU0
Q8BGV0	SYNM
Q8BGV3	TACD2
Q8BGV4	TTI2
Q8BGW0	THMS1
Q8BGW1	FTO
Q8BGY9	SC5A7
Q8BH02	TOR4A
Q8BH31	MFSD8
Q8BH35	CO8B
Q8BH48	UBAP1
Q8BH51	COX14
Q8BH53	CFA69
Q8BH59	CMC1
Q8BH60	GOPC
Q8BH61	F13A
Q8BH66	ATLA1
Q8BH70	FBXL4
Q8BH74	NU107
Q8BH75	RNF41
Q8BH79	ANO10
Q8BH82	NAPEP
Q8BHB0	NOD1
Q8BHB4	WDR3
Q8BHC1	RB39B
Q8BHD1	POC1B
Q8BHE3	ATCAY
Q8BHG1	NRDC
Q8BHI7	ELOV5
Q8BHJ5	TBL1R
Q8BHJ7	GBRA5
Q8BHK1	NIPA1
Q8BHK2	SCN3B
Q8BHN3	GANAB
Q8BHT6	B3GLT
Q8BHY8	SNX14
Q8BI79	CCD40
Q8BIF2	RFOX3
Q8BIH0	SP130
Q8BIJ6	SYIM
Q8BIV3	RNBP6
Q8BJ03	COX15
Q8BJ05	ZC3HE
Q8BJ37	TYDP1
Q8BJ71	NUP93
Q8BJ73	RSPO4
Q8BJF9	CHM2B
Q8BJI1	S6A17
Q8BJI4	PO6F2
Q8BJK1	KCTD7
Q8BJL0	SMAL1
Q8BJL9	Q8BJL9
Q8BJQ2	UBP1
Q8BJQ4	TCAM2
Q8BJW6	EIF2A
Q8BK06	FBX9
Q8BK63	KC1A
Q8BKC5	IPO5
Q8BKE9	IFT74
Q8BKG3	PTK7
Q8BKI2	TNR6B
Q8BKT2	HES7
Q8BKT6	TSN12
Q8BKT7	THOC5
Q8BKX1	BAIP2
Q8BKZ9	ODPX
Q8BL95	CF298
Q8BL97	SRSF7
Q8BL99	DOP1
Q8BLA1	DLEC1
Q8BLA8	TRPA1
Q8BLB7	LMBL3
Q8BLD9	DRD5
Q8BLE7	VGLU2
Q8BLI4	DSE
Q8BLN5	LSS
Q8BLQ9	CADM2
Q8BLR5	PSD4
Q8BLV3	SL9A7
Q8BLX4	FUCT1
Q8BLY1	SMOC1
Q8BLY2	SYTC2
Q8BLY7	HPS6
Q8BM11	Q8BM11
Q8BM26	Q8BM26
Q8BM54	MYLIP
Q8BMC0	LPAR6
Q8BMF4	ODP2
Q8BMF8	GLDN
Q8BMG7	RBGPR
Q8BMG8	MFTC
Q8BMI0	FBX38
Q8BMI3	GGA3
Q8BMJ2	SYLC
Q8BMJ3	IF1AX
Q8BML3	Q8BML3
Q8BML9	SYQ
Q8BMQ3	BNC2
Q8BMS1	ECHA
Q8BMT9	HHAT
Q8BMW7	NIPA3
Q8BMY7	ISK2
Q8BMZ5	SEN34
Q8BN82	S17A5
Q8BND3	WDR35
Q8BND5	QSOX1
Q8BNJ2	ATS4
Q8BNJ3	NMNA2
Q8BP00	IQCB1
Q8BP22	CBAR1
Q8BP67	RL24
Q8BP71	RFOX2
Q8BPA8	DPCD
Q8BPB5	FBLN3
Q8BPI1	KTU
Q8BPM0	DAAM1
Q8BPM2	M4K5
Q8BPN8	DMXL2
Q8BPP1	MB212
Q8BQ46	Q8BQ46
Q8BQ86	CHST8
Q8BQM9	MD12L
Q8BQS5	PAQR2
Q8BQU3	SDHF3
Q8BQU6	CXG2
Q8BR07	BICD1
Q8BR37	NHLC1
Q8BR76	MKS3
Q8BR86	KIRR3
Q8BRB7	KAT6B
Q8BRE0	RD3
Q8BRH0	TMTC3
Q8BRH4	KMT2C
Q8BRK8	AAPK2
Q8BRK9	MA2A2
Q8BRM2	GORAB
Q8BRU6	VMAT2
Q8BSF4	PISD
Q8BSK8	KS6B1
Q8BSL7	ARF2
Q8BSN3	ODAD3
Q8BSU2	CXL16
Q8BSY0	ASPH
Q8BT07	CEP55
Q8BTF7	DNLI4
Q8BTG7	NDRG4
Q8BTI8	SRRM2
Q8BTI9	PK3CB
Q8BTK5	SMYD4
Q8BTM8	FLNA
Q8BTP0	PIGZ
Q8BTV1	TUSC3
Q8BTW9	PAK4
Q8BTY2	S4A7
Q8BTZ7	GMPPB
Q8BU85	MSRB3
Q8BUE1	SL9A4
Q8BUE7	MUC20
Q8BUG2	CNDP1
Q8BUH8	SENP7
Q8BUL5	KLHL7
Q8BUN5	SMAD3
Q8BUR4	DOCK1
Q8BUV3	GEPH
Q8BUW1	Q8BUW1
Q8BUY5	TIDC1
Q8BUY8	GASP2
Q8BVA4	LMOD1
Q8BVD2	Q8BVD2
Q8BVE3	VATH
Q8BVE8	NSD2
Q8BVI4	DHPR
Q8BVI5	STX16
Q8BVK9	SP110
Q8BVL9	JKIP1
Q8BVZ1	PLIN5
Q8BVZ5	IL33
Q8BW41	PMGT2
Q8BW49	TTC12
Q8BW72	KDM4A
Q8BW74	HLF
Q8BW75	AOFB
Q8BW88	PKHS1
Q8BWA5	KLH31
Q8BWD8	CDK19
Q8BWF0	SSDH
Q8BWF2	GIMA5
Q8BWG8	ARRB1
Q8BWG9	CRCM1
Q8BWJ3	KPB2
Q8BWM3	Q8BWM3
Q8BWP5	TTPA
Q8BWP8	B4GA1
Q8BWU5	OSGEP
Q8BWY2	CLC1A
Q8BX02	KANK2
Q8BX20	Q8BX20
Q8BX22	SALL4
Q8BX32	SLX1
Q8BX43	TR19L
Q8BX51	SGCZ
Q8BX70	VP13C
Q8BX94	OSBL2
Q8BXG3	IFT57
Q8BXK9	CLIC5
Q8BXN7	PPM1K
Q8BXQ2	PIGT
Q8BXR1	S7A14
Q8BY35	FGD2
Q8BYA0	TBCD
Q8BYB9	PGLT1
Q8BYH8	CHD9
Q8BYJ6	TBCD4
Q8BYK4	RDH12
Q8BYK6	YTHD3
Q8BYL4	SYYM
Q8BYM5	NLGN3
Q8BYM7	RSH4A
Q8BYM8	SYCM
Q8BYR2	LATS1
Q8BYR5	CAPS2
Q8BYW9	EOGT
Q8BYY9	SPA3B
Q8BZ00	SL9A9
Q8BZ09	ODC
Q8BZ21	KAT6A
Q8BZ36	RINT1
Q8BZ39	NMUR2
Q8BZ64	TECT1
Q8BZ71	STAC3
Q8BZ97	PRDM8
Q8BZ98	DYN3
Q8BZF2	NIPA4
Q8BZH0	S39AD
Q8BZH4	POGZ
Q8BZM1	GLMN
Q8BZP8	NPSR1
Q8BZQ7	ANC2
Q8BZT2	SH3R2
Q8BZT9	LACC1
Q8BZZ3	WWP1
Q8C033	ARHGA
Q8C078	KKCC2
Q8C0D4	RHG12
Q8C0D5	EFL1
Q8C0D7	ING4
Q8C0E2	VP26B
Q8C0I1	ADAS
Q8C0J2	A16L1
Q8C0L8	COG5
Q8C0M8	DNAI1
Q8C0P0	GWL
Q8C0R7	ZMY15
Q8C0S4	TT21A
Q8C0Y1	TGIF2
Q8C110	SLIK6
Q8C119	NDNF
Q8C129	LCAP
Q8C142	ARH
Q8C147	DOCK8
Q8C156	CND2
Q8C167	PPCEL
Q8C170	MYO9A
Q8C176	TAF2
Q8C180	FRS2
Q8C181	MBNL2
Q8C196	CPSM
Q8C1A3	MTRR
Q8C1C1	SAPL1
Q8C1W1	VASH1
Q8C1Y8	CCZ1
Q8C1Z7	BBS4
Q8C1Z8	TM10A
Q8C261	NCKX5
Q8C2A2	SEN54
Q8C2B3	HDAC7
Q8C2E7	WASC5
Q8C2K1	DEFI6
Q8C2S7	AMGO3
Q8C310	ROBO4
Q8C341	SUCO
Q8C3B8	RFT1
Q8C3J5	DOCK2
Q8C3L1	SSUH2
Q8C3P7	MTA70
Q8C3Q9	CASP9
Q8C3X4	GUF1
Q8C437	PEX5R
Q8C456	FRITZ
Q8C4N4	LAAT1
Q8C4U3	SFRP1
Q8C5L6	INP5K
Q8C5R8	Q8C5R8
Q8C5U9	UBQL3
Q8C5W4	MOR2B
Q8C5Z3	Q8C5Z3
Q8C632	Q8C632
Q8C635	Q8C635
Q8C636	SPT16
Q8C6B2	RTKN
Q8C6E1	Q8C6E1
Q8C6I2	SDHF2
Q8C6P5	Q8C6P5
Q8C726	BTBD9
Q8C753	KATIP
Q8C761	DC2I1
Q8C767	PPR3B
Q8C7D2	CRBN
Q8C7G5	APOA5
Q8C7H1	MMAA
Q8C7I4	Q8C7I4
Q8C7N7	APH1B
Q8C828	KBTBD
Q8C863	ITCH
Q8C8H8	KY
Q8C8K6	Q8C8K6
Q8C8R3	ANK2
Q8C8T7	ELFN1
Q8C8T8	TSR2
Q8C996	TM163
Q8C9B9	DIDO1
Q8C9J3	SPEF2
Q8C9W3	ATS2
Q8CA72	GAN
Q8CAE3	KCMB1
Q8CAK1	CAF17
Q8CAY6	THIC
Q8CBB9	RSAD2
Q8CBC6	LRRN3
Q8CBC7	Q8CBC7
Q8CBD1	NRIP1
Q8CBE3	WDR37
Q8CBG9	RN170
Q8CBR1	ILDR1
Q8CBY0	GATC
Q8CC12	CDAN1
Q8CC21	TTC19
Q8CC27	CACB2
Q8CC36	CDNF
Q8CC70	CF300
Q8CCA5	Q8CCA5
Q8CCB4	VPS53
Q8CCF0	PRP31
Q8CCH7	FOG2
Q8CCN5	BCAS3
Q8CCS6	PABP2
Q8CD54	PIEZ2
Q8CDC8	Q8CDC8
Q8CE08	PPAP
Q8CE46	PUS7L
Q8CE72	CPLN1
Q8CE90	MP2K7
Q8CEC0	NUP88
Q8CEE0	CEP57
Q8CEE7	RDH13
Q8CEG5	CC28B
Q8CEI1	BOLA3
Q8CF90	MAFA
Q8CF98	COL10
Q8CFA2	GCST
Q8CFC4	BGAT2
Q8CFC9	LZTS1
Q8CFD5	ERCC8
Q8CFD9	NCTR3
Q8CFE6	S38A2
Q8CFG6	CA2D2
Q8CFG8	CS1B
Q8CFG9	C1RB
Q8CFI0	NED4L
Q8CFI5	SYPM
Q8CFK2	TF3B
Q8CFN2	CDC42
Q8CFN5	MEF2C
Q8CFV9	RIFK
Q8CFW7	C2D2A
Q8CFX1	G6PE
Q8CFY5	COX10
Q8CFZ4	GPC3
Q8CFZ5	S22AC
Q8CG03	PDE5A
Q8CG08	CTHR1
Q8CG09	MRP1
Q8CG14	CS1A
Q8CG16	C1RA
Q8CG19	LTBP1
Q8CG45	ARK72
Q8CG64	FKRP
Q8CG72	ADPRS
Q8CG73	FTM
Q8CG76	ARK72
Q8CG79	ASPP2
Q8CGB3	UACA
Q8CGB6	TNS2
Q8CGC7	SYEP
Q8CGK3	LONM
Q8CGK6	IFNL3
Q8CGK7	GNAL
Q8CGL2	NTAL
Q8CGM2	RP1L1
Q8CGN4	BCOR
Q8CGN5	PLIN1
Q8CGQ0	Q8CGQ0
Q8CGQ8	NCKX4
Q8CGR6	Q8CGR6
Q8CGS5	RNZ2
Q8CGU4	AGAP2
Q8CGU6	NICA
Q8CGU9	TPH2
Q8CGV2	TPH2
Q8CGX0	IF2B1
Q8CGY6	UN45B
Q8CGY8	OGT1
Q8CGZ9	PR7B1
Q8CH27	RCAN2
Q8CH33	Q8CH33
Q8CH72	TRI32
Q8CH92	Q8CH92
Q8CH93	Q8CH93
Q8CHB8	TTLL5
Q8CHC4	SYNJ1
Q8CHE4	PHLP1
Q8CHG7	RPGF2
Q8CHI5	PER1
Q8CHJ4	Q8CHJ4
Q8CHK3	MBOA7
Q8CHK4	KAT5
Q8CHL0	FZD5
Q8CHN6	SGPL1
Q8CHN8	MASP1
Q8CHP6	PHC3
Q8CHR6	DPYD
Q8CHS8	VP37A
Q8CHT0	AL4A1
Q8CHW1	THAP1
Q8CHW4	EI2BE
Q8CHX6	MBTP2
Q8CHY3	DYM
Q8CHY6	P66A
Q8CI15	SPHK1
Q8CI33	C19L1
Q8CI51	PDLI5
Q8CI61	BAG4
Q8CI75	DI3L2
Q8CI78	RMND1
Q8CI85	CAH12
Q8CIB5	FERM2
Q8CIB9	ESCO2
Q8CID3	FA20A
Q8CIE0	SPA11
Q8CIF4	BTD
Q8CIF6	SIDT2
Q8CIG3	KDM1B
Q8CIG8	ANM5
Q8CIH5	PLCG2
Q8CIH9	Q8CIH9
Q8CII8	SYNE4
Q8CIK8	RFWD3
Q8CIM3	D2HDH
Q8CIM7	CP2DQ
Q8CIN4	PAK2
Q8CIN7	IMPA2
Q8CIN9	RFFL
Q8CIP4	MARK4
Q8CIQ6	MTR1B
Q8CIQ7	DOCK3
Q8CIR4	TRPM6
Q8CIS0	CAR11
Q8CIS9	K1C9
Q8CIT0	CRF
Q8CIV3	LIPH
Q8CIV7	OVOL2
Q8CIV8	TBCE
Q8CIW5	PEO1
Q8CIY2	DUOX1
Q8CIZ5	DMBT1
Q8CIZ8	VWF
Q8CJ11	AGRG2
Q8CJ12	AGRG2
Q8CJ27	ASPM
Q8CJ42	PR7B1
Q8CJ44	S13A5
Q8CJ52	PROM2
Q8CJ53	CIP4
Q8CJ58	CLRN1
Q8CJ67	STAU2
Q8CJ70	IL19
Q8CJ91	C209B
Q8CJ99	SCLT1
Q8CJB9	BRE1B
Q8CJC8	Q8CJC8
Q8CJE2	PER3
Q8CJE3	Q8CJE3
Q8CJH2	DAB1
Q8CJH3	PLXB1
Q8CJH7	Q8CJH7
Q8HWB2	Q8HWB2
Q8HWS3	RFX6
Q8IU68	TMC8
Q8IU89	CERS3
Q8IUC6	TCAM1
Q8IUG5	MY18B
Q8IUX1	T126B
Q8IUX7	AEBP1
Q8IUZ5	AT2L2
Q8IV08	PLD3
Q8IV16	HDBP1
Q8IV20	LACC1
Q8IV33	K0825
Q8IVB4	SL9A9
Q8IVG5	SAM9L
Q8IVH4	MMAA
Q8IVL5	P3H2
Q8IVM0	CCD50
Q8IVS8	GLCTK
Q8IVV2	LOXH1
Q8IVW8	SPNS2
Q8IW40	CC103
Q8IW45	NNRD
Q8IWB6	TEX14
Q8IWL1	SFPA2
Q8IWL2	SFTA1
Q8IWN7	RP1L1
Q8IWS0	PHF6
Q8IWT1	SCN4B
Q8IWT6	LRC8A
Q8IWU4	ZNT8
Q8IWU9	TPH2
Q8IWV7	UBR1
Q8IWX7	UN45B
Q8IWZ6	BBS7
Q8IXJ9	ASXL1
Q8IXK2	GLT12
Q8IXL6	FA20C
Q8IXL7	MSRB3
Q8IXQ5	KLHL7
Q8IXS2	DRC2
Q8IXV7	KLD8B
Q8IY37	DHX37
Q8IY92	SLX4
Q8IYA6	CKP2L
Q8IYB7	DI3L2
Q8IYD8	FANCM
Q8IYF3	TEX11
Q8IYG6	LRC56
Q8IYI6	EXOC8
Q8IYM1	SEP12
Q8IYU2	HACE1
Q8IYW5	RN168
Q8IYY4	DZI1L
Q8IZC6	CORA1
Q8IZD2	KMT2E
Q8IZD9	DOCK3
Q8IZF0	NALCN
Q8IZJ3	CPMD8
Q8IZP9	AGRG2
Q8IZQ1	WDFY3
Q8IZQ8	MYCD
Q8IZT6	ASPM
Q8IZU3	SYCP3
Q8IZY2	ABCA7
Q8J025	APCD1
Q8JZK9	HMCS1
Q8JZL1	I17RD
Q8JZL2	MCHR1
Q8JZM4	DNER
Q8JZM7	CDC73
Q8JZM8	MUC4
Q8JZN5	ACAD9
Q8JZN7	MIRO2
Q8JZP2	SYN3
Q8JZQ0	CSF1
Q8JZQ2	AFG32
Q8JZR4	EAA5
Q8JZR6	S4A8
Q8JZU2	TXTP
Q8JZZ7	AGRL2
Q8K023	AKC1H
Q8K057	IFT80
Q8K072	REEP4
Q8K097	LFG2
Q8K0B2	LMBD1
Q8K0C1	IPO13
Q8K0C9	GMDS
Q8K0D0	CDK17
Q8K0D2	HABP2
Q8K0D5	EFGM
Q8K0E8	FIBB
Q8K0F1	TBC23
Q8K0Q5	RHG18
Q8K0T0	RTN1
Q8K0T2	DC2L1
Q8K0T7	UN13C
Q8K0X8	FEZ1
Q8K0Z7	TACO1
Q8K119	Q8K119
Q8K120	NFAC4
Q8K157	GALM
Q8K182	CO8A
Q8K1A0	METL5
Q8K1A6	C2D1A
Q8K1B8	URP2
Q8K1G0	CLMP
Q8K1G2	LBN
Q8K1H1	TDRD7
Q8K1J6	TRNT1
Q8K1M4	GLIS1
Q8K1M6	DNM1L
Q8K1M7	BRNP3
Q8K1M8	BRNP2
Q8K1P7	SMCA4
Q8K1P8	MOT8
Q8K1R3	PNPT1
Q8K1R7	NEK9
Q8K1S1	LGI4
Q8K1S5	KLF11
Q8K1T0	TMPS3
Q8K1X1	WDR11
Q8K1Z0	COQ9
Q8K211	COPT1
Q8K212	PACS1
Q8K215	LYRM4
Q8K245	UVRAG
Q8K298	ANLN
Q8K2A8	ALG3
Q8K2B3	SDHA
Q8K2D3	EDC3
Q8K2G4	BBS7
Q8K2H4	ACAP1
Q8K2I4	MANBA
Q8K2P7	S38A1
Q8K2Q2	GSTO2
Q8K2T4	UQCC3
Q8K2X3	STN1
Q8K2X8	TF2H5
Q8K2Y9	CCM2
Q8K2Z4	CND1
Q8K310	MATR3
Q8K327	CHAP1
Q8K341	ATAT
Q8K368	FANCI
Q8K375	LRC56
Q8K377	LRRT1
Q8K387	UBP45
Q8K389	CK5P2
Q8K3C3	LZIC
Q8K3E5	AHI1
Q8K3F2	MMP21
Q8K3F6	KCNQ3
Q8K3G5	VRK3
Q8K3H0	DP13A
Q8K3H5	MYO3A
Q8K3I6	IL27A
Q8K3J1	NDUS8
Q8K3K7	PLCB
Q8K3K8	OPTN
Q8K3L6	GIMA5
Q8K3P0	DR9C7
Q8K3P1	P2RX2
Q8K3P4	MSI1H
Q8K3R4	Q8K3R4
Q8K3T4	FFAR1
Q8K3U6	FA7
Q8K3V4	PADI6
Q8K3W2	LRC10
Q8K3X4	I2BPL
Q8K3Y3	LN28A
Q8K3Y7	TNF15
Q8K3Z0	NOD2
Q8K402	TBX22
Q8K409	DPOLB
Q8K424	TRPV3
Q8K445	CLRN1
Q8K458	PKR2
Q8K467	TMIE
Q8K479	C1QT5
Q8K480	MFRP
Q8K4B1	Q8K4B1
Q8K4B2	IRAK3
Q8K4B4	IL23R
Q8K4C8	FZD9
Q8K4D7	PLCZ1
Q8K4D8	AL1A3
Q8K4E0	ALMS1
Q8K4G1	LTBP4
Q8K4G9	PODO
Q8K4H4	APTX
Q8K4I3	ARHG6
Q8K4I4	BPIA1
Q8K4I6	CBY1
Q8K4J0	DCR1C
Q8K4J6	MRTFA
Q8K4J7	Q8K4J7
Q8K4K2	TRIB3
Q8K4K3	TRIB2
Q8K4K4	TRIB1
Q8K4K5	L2GL1
Q8K4K6	PANK1
Q8K4L4	POF1B
Q8K4M9	OSBL1
Q8K4P8	HECW1
Q8K4Q6	NEIL1
Q8K4Q9	CXA8
Q8K4R8	NPT2C
Q8K4S1	PLCE1
Q8K4S7	CBLB
Q8K4Y5	LGI1
Q8K4Y7	CANT1
Q8K561	OTOAN
Q8K585	HMGA1
Q8K586	RANT
Q8K592	AMHR2
Q8K595	MCLN2
Q8K596	NAC2
Q8K5B1	IL31R
Q8K5B2	MCFD2
Q8K5B3	MCFD2
Q8K5C0	GRHL2
Q8N0S2	SYCE1
Q8N0V5	GNT2A
Q8N0W3	FCSK
Q8N0W4	NLGNX
Q8N0X7	SPART
Q8N100	ATOH7
Q8N119	MMP21
Q8N130	NPT2C
Q8N135	LGI4
Q8N138	ORML3
Q8N142	PURA1
Q8N157	AHI1
Q8N159	NAGS
Q8N183	NDUF2
Q8N196	SIX5
Q8N1B3	CCNQ
Q8N1F7	NUP93
Q8N1G0	ZN687
Q8N201	INT1
Q8N205	SYNE4
Q8N2C7	UNC80
Q8N2K0	ABD12
Q8N2S1	LTBP4
Q8N2Y8	RUSC2
Q8N300	SVBP
Q8N302	AGGF1
Q8N335	GPD1L
Q8N3I7	BBS5
Q8N3J5	PPM1K
Q8N3U4	STAG2
Q8N427	TXND3
Q8N442	GUF1
Q8N465	D2HDH
Q8N490	PNKD
Q8N4C6	NIN
Q8N4S9	MALD2
Q8N4T0	CBPA6
Q8N511	TM199
Q8N573	OXR1
Q8N5F7	NKAP
Q8N5K1	CISD2
Q8N5M1	ATPF2
Q8N5M9	JAGN1
Q8N5Y2	MS3L1
Q8N5Z5	KCD17
Q8N608	DPP10
Q8N635	MEIOB
Q8N653	LZTR1
Q8N6C5	IGSF1
Q8N6F1	CLD19
Q8N6M0	OTU6B
Q8N6M3	FITM2
Q8N6T0	TO6BL
Q8N766	EMC1
Q8N7M5	RGMC
Q8N7N5	DCAF8
Q8N7N6	CIKS
Q8N8E2	ZN513
Q8N8E3	CE112
Q8N8I0	SAM12
Q8N8U9	BMPER
Q8N8W4	PLPL1
Q8N960	CE120
Q8N9F0	NAT8L
Q8N9I0	SYT2
Q8N9N2	ASCC1
Q8N9W5	DAAF3
Q8NA29	NLS1
Q8NA56	TTC29
Q8NAC3	I17RC
Q8NAT1	PMGT2
Q8NAX2	KDF1
Q8NB49	AT11C
Q8NB59	SYT14
Q8NB90	AFG2H
Q8NB91	FANCB
Q8NBF2	NHLC2
Q8NBJ5	GT251
Q8NBK3	SUMF1
Q8NBL1	PGLT1
Q8NBP7	PCSK9
Q8NBT0	POC1A
Q8NBU5	ATAD1
Q8NC56	LEMD2
Q8NC96	NECP1
Q8NCE0	SEN2
Q8NCE2	MTMRE
Q8NCH0	CHSTE
Q8NCK7	MOT11
Q8NCM8	DYHC2
Q8NCR0	B3GL2
Q8NCW5	NNRE
Q8NDB2	BANK1
Q8NDG6	TDRD9
Q8NDI1	EHBP1
Q8NDL9	CBPC5
Q8NDM7	CFA43
Q8NDN9	RCBT1
Q8NDV7	TNR6A
Q8NDW8	TT21A
Q8NDX2	VGLU3
Q8NE79	POPD1
Q8NEA6	GLIS3
Q8NEC5	CTSR1
Q8NEH6	MNS1
Q8NEL9	DDHD1
Q8NEM0	MCPH1
Q8NEN0	ARMC2
Q8NEP3	DAAF1
Q8NES3	LFNG
Q8NET8	TRPV3
Q8NEV4	MYO3A
Q8NEV8	EXPH5
Q8NEW7	TMIE
Q8NEX9	DR9C7
Q8NEZ2	VP37A
Q8NEZ3	WDR19
Q8NEZ4	KMT2C
Q8NF50	DOCK8
Q8NF91	SYNE1
Q8NFD5	ARI1B
Q8NFF2	NCKX4
Q8NFF5	FAD1
Q8NFG4	FLCN
Q8NFH4	NUP37
Q8NFJ6	PKR2
Q8NFJ9	BBS1
Q8NFM7	I17RD
Q8NG31	KNL1
Q8NG48	LINES
Q8NHQ8	RASF8
Q8NHS3	MFSD8
Q8NHU3	SMS2
Q8NHU6	TDRD7
Q8NHW3	MAFA
Q8NHY3	GA2L2
Q8NI17	IL31R
Q8NI22	MCFD2
Q8NI27	THOC2
Q8NI36	WDR36
Q8NI60	COQ8A
Q8QZR1	ATTY
Q8QZR5	ALAT1
Q8QZR8	CCNQ
Q8QZS3	FLCN
Q8QZT1	THIL
Q8QZV6	F161A
Q8QZY2	GLCTK
Q8QZY6	TSN14
Q8QZY9	SF3B4
Q8QZZ7	TPRKB
Q8QZZ8	RAB38
Q8QZZ9	ARF
Q8R010	AIMP2
Q8R015	BL1S5
Q8R059	GALE
Q8R081	HNRPL
Q8R084	Q8R084
Q8R086	SUOX
Q8R087	B4GT7
Q8R090	VMAT1
Q8R0C3	S26A8
Q8R0F3	SUMF1
Q8R0G7	SPNS1
Q8R0G9	NU133
Q8R0H9	GGA1
Q8R0I0	ACE2
Q8R0K9	E2F4
Q8R0S1	ATF7
Q8R0S2	IQEC1
Q8R0X7	SGPL1
Q8R0Y6	AL1L1
Q8R0Z6	ANGL6
Q8R104	SIR3
Q8R121	ZPI
Q8R123	FAD1
Q8R183	TIMD2
Q8R1A4	DOCK7
Q8R1C0	KCNC4
Q8R1G6	PDLI2
Q8R1J1	TM6S2
Q8R1J9	TOR2A
Q8R1R3	STAR7
Q8R1S0	COQ6
Q8R1S4	MTSS1
Q8R1U1	COG4
Q8R1W8	IMPG1
Q8R1X6	SPART
Q8R216	SIR4
Q8R2E7	Q8R2E7
Q8R2G6	CCD80
Q8R2H1	IKBL1
Q8R2H2	ITB3
Q8R2H3	BSND
Q8R2H7	TRAK2
Q8R2I0	FOXE1
Q8R2N1	AQP3
Q8R2N2	UTP4
Q8R2Q4	RRF2M
Q8R2Q6	TECT3
Q8R2Q8	BST2
Q8R2R1	POMT1
Q8R2R3	AAGAB
Q8R2W9	PANK3
Q8R2X8	GO45
Q8R2Y2	MUC18
Q8R2Y3	DOLK
Q8R307	VPS18
Q8R316	HBP1
Q8R317	UBQL1
Q8R322	GLE1
Q8R367	RERG
Q8R368	DAAF4
Q8R373	CLMP
Q8R3B1	PLCD1
Q8R3B7	BRD8
Q8R3I3	COG6
Q8R3P0	ACY2
Q8R3P8	Q8R3P8
Q8R3S2	TSN33
Q8R3U1	PLAT3
Q8R3W2	Q8R3W2
Q8R3W5	SEN15
Q8R3Y8	I2BP1
Q8R404	MIC13
Q8R413	PROK2
Q8R415	PKR2
Q8R418	DICER
Q8R420	ABCA3
Q8R429	AT2A1
Q8R456	OPN4
Q8R478	WBP2
Q8R480	NUP85
Q8R490	Q8R490
Q8R4A3	DACT1
Q8R4B8	NLRP3
Q8R4C0	CAN5
Q8R4C1	AT2C2
Q8R4E9	CDT1
Q8R4F0	MCLN3
Q8R4G6	MGT5A
Q8R4G8	KCTD1
Q8R4G9	ACHA3
Q8R4H7	NAGS
Q8R4I1	ATX7
Q8R4K2	IRAK4
Q8R4K8	PAPP1
Q8R4P5	TMC1
Q8R4R6	NUP35
Q8R4R9	PP14C
Q8R4S0	PP14C
Q8R4T1	CYS1
Q8R4X3	RBM12
Q8R4Z1	SPA12
Q8R4Z9	MFN1
Q8R500	MFN2
Q8R507	FKTN
Q8R519	ACMSD
Q8R526	PK1L1
Q8R550	SH3K1
Q8R554	OTU7A
Q8R560	ANKR1
Q8R5C8	ZMY11
Q8R5F7	IFIH1
Q8R5F8	ES8L1
Q8R5G2	MUTYH
Q8R5I7	MYCD
Q8R5L5	Q8R5L5
Q8R5L7	FGF14
Q8R5M0	GIPC3
Q8R5M2	WNT9A
Q8R5M4	OPTN
Q8R5M5	ACMSD
Q8R5M8	CADM1
Q8TA86	RP9
Q8TAA9	VANG1
Q8TAB3	PCD19
Q8TAD8	SNIP1
Q8TAF8	LHPL5
Q8TAM1	BBS10
Q8TAM2	TTC8
Q8TAP9	MPLKI
Q8TAQ2	SMRC2
Q8TAX7	MUC7
Q8TB36	GDAP1
Q8TB37	NUBPL
Q8TB73	NDNF
Q8TBB6	S7A14
Q8TBY9	CF251
Q8TBZ6	TM10A
Q8TC12	RDH11
Q8TC36	SUN5
